#q values 1/A: 1.81000  1.91000  2.01000 
1.099999994039535522e-03 2.481551647186279297e+00 1.263504102826118469e-02 1.221408247947692871e+00 5.241063889116048813e-03 1.189623594284057617e+00 6.153871305286884308e-03
2.199999988079071045e-03 2.421369314193725586e+00 1.196544058620929718e-02 1.227601170539855957e+00 5.188039038330316544e-03 1.165300488471984863e+00 5.763869732618331909e-03
3.299999982118606567e-03 2.386476516723632812e+00 1.198440231382846832e-02 1.222097516059875488e+00 5.221716593950986862e-03 1.160526990890502930e+00 5.733162164688110352e-03
4.399999976158142090e-03 2.373392820358276367e+00 1.165805011987686157e-02 1.228001594543457031e+00 5.295432638376951218e-03 1.162854790687561035e+00 5.705525632947683334e-03
5.499999970197677612e-03 2.367535829544067383e+00 1.152076758444309235e-02 1.228639006614685059e+00 5.172447767108678818e-03 1.160420179367065430e+00 5.608052946627140045e-03
6.599999964237213135e-03 2.359343051910400391e+00 1.149693317711353302e-02 1.221465110778808594e+00 5.096577573567628860e-03 1.158005714416503906e+00 5.525257438421249390e-03
7.699999958276748657e-03 2.352024555206298828e+00 1.137757766991853714e-02 1.224695444107055664e+00 5.182342603802680969e-03 1.152034640312194824e+00 5.404131487011909485e-03
8.799999952316284180e-03 2.337685823440551758e+00 1.113085821270942688e-02 1.226148247718811035e+00 5.159647669643163681e-03 1.143495559692382812e+00 5.324719008058309555e-03
9.899999946355819702e-03 2.344287633895874023e+00 1.118054054677486420e-02 1.230278015136718750e+00 5.111203528940677643e-03 1.156150102615356445e+00 5.302187986671924591e-03
1.099999994039535522e-02 2.335016489028930664e+00 1.097942702472209930e-02 1.225191950798034668e+00 5.101231858134269714e-03 1.149682760238647461e+00 5.285828839987516403e-03
1.209999993443489075e-02 2.333087205886840820e+00 1.100877299904823303e-02 1.219166874885559082e+00 4.964976105839014053e-03 1.153258442878723145e+00 5.244854371994733810e-03
1.319999992847442627e-02 2.334356069564819336e+00 1.089509855955839157e-02 1.221375465393066406e+00 5.058296024799346924e-03 1.141200304031372070e+00 5.210107658058404922e-03
1.429999992251396179e-02 2.326861858367919922e+00 1.070063002407550812e-02 1.223694324493408203e+00 5.041704047471284866e-03 1.144143700599670410e+00 5.218982230871915817e-03
1.539999991655349731e-02 2.325519800186157227e+00 1.064353808760643005e-02 1.224016904830932617e+00 4.947042558342218399e-03 1.147061347961425781e+00 5.232741124927997589e-03
1.649999991059303284e-02 2.324466705322265625e+00 1.065495330840349197e-02 1.223950743675231934e+00 4.984619095921516418e-03 1.142592787742614746e+00 5.122569855302572250e-03
1.759999990463256836e-02 2.317888259887695312e+00 1.056234724819660187e-02 1.225354075431823730e+00 4.968209192156791687e-03 1.142534852027893066e+00 5.094676278531551361e-03
1.979999989271163940e-02 2.311501502990722656e+00 8.908458985388278961e-03 1.225644469261169434e+00 4.402582067996263504e-03 1.140705347061157227e+00 4.424153827130794525e-03
2.199999988079071045e-02 2.310195922851562500e+00 8.819256909191608429e-03 1.229167461395263672e+00 4.280892666429281235e-03 1.135225176811218262e+00 4.383553750813007355e-03
2.419999986886978149e-02 2.307471275329589844e+00 8.716495707631111145e-03 1.223922848701477051e+00 4.306081682443618774e-03 1.135229110717773438e+00 4.315695725381374359e-03
2.639999985694885254e-02 2.305032968521118164e+00 8.717258460819721222e-03 1.222344636917114258e+00 4.290763288736343384e-03 1.132882595062255859e+00 4.289305768907070160e-03
2.859999984502792358e-02 2.301231384277343750e+00 8.778186514973640442e-03 1.218681454658508301e+00 4.246210213750600815e-03 1.132924199104309082e+00 4.205740522593259811e-03
3.079999983310699463e-02 2.289852142333984375e+00 8.701419457793235779e-03 1.221816062927246094e+00 4.264325834810733795e-03 1.130956768989562988e+00 4.215014167129993439e-03
3.299999982118606567e-02 2.280480861663818359e+00 8.672828786075115204e-03 1.221362113952636719e+00 4.286452662199735641e-03 1.130332112312316895e+00 4.130663350224494934e-03
3.519999980926513672e-02 2.286524772644042969e+00 8.114505559206008911e-03 1.219898819923400879e+00 4.029799718409776688e-03 1.128525376319885254e+00 3.983142320066690445e-03
3.959999978542327881e-02 2.279755115509033203e+00 7.539457641541957855e-03 1.221034288406372070e+00 3.963544499129056931e-03 1.130781769752502441e+00 3.842810168862342834e-03
4.399999976158142090e-02 2.282312393188476562e+00 7.752812467515468597e-03 1.221244215965270996e+00 3.878435585647821426e-03 1.127586960792541504e+00 3.738741390407085419e-03
4.839999973773956299e-02 2.277326107025146484e+00 7.608850486576557159e-03 1.220235228538513184e+00 3.933002240955829620e-03 1.125819921493530273e+00 3.747254144400358200e-03
5.279999971389770508e-02 2.262809276580810547e+00 7.572970818728208542e-03 1.216775655746459961e+00 3.844460472464561462e-03 1.123353242874145508e+00 3.616559086367487907e-03
5.719999969005584717e-02 2.264742136001586914e+00 7.591742090880870819e-03 1.218300223350524902e+00 3.872329369187355042e-03 1.121414422988891602e+00 3.627704223617911339e-03
6.159999966621398926e-02 2.264225721359252930e+00 7.628975901752710342e-03 1.216304302215576172e+00 3.851686138659715652e-03 1.121882200241088867e+00 3.599667921662330627e-03
6.599999964237213135e-02 2.263017177581787109e+00 7.608102168887853622e-03 1.216486215591430664e+00 3.868386847898364067e-03 1.121377825736999512e+00 3.647946519777178764e-03
7.039999961853027344e-02 2.255445480346679688e+00 7.189742755144834518e-03 1.217127680778503418e+00 3.701970912516117096e-03 1.122456073760986328e+00 3.476769896224141121e-03
7.919999957084655762e-02 2.253937244415283203e+00 7.020407821983098984e-03 1.213383078575134277e+00 3.605042584240436554e-03 1.120223402976989746e+00 3.388480748981237411e-03
8.799999952316284180e-02 2.249562740325927734e+00 6.955248769372701645e-03 1.215129494667053223e+00 3.602131502702832222e-03 1.116102218627929688e+00 3.324157092720270157e-03
9.679999947547912598e-02 2.244712114334106445e+00 6.869346369057893753e-03 1.214047789573669434e+00 3.607448190450668335e-03 1.117835283279418945e+00 3.306050552055239677e-03
1.055999994277954102e-01 2.234750509262084961e+00 6.840686313807964325e-03 1.213995575904846191e+00 3.632186679169535637e-03 1.116360425949096680e+00 3.399518784135580063e-03
1.143999993801116943e-01 2.231070041656494141e+00 6.770260632038116455e-03 1.215302586555480957e+00 3.638423280790448189e-03 1.116216063499450684e+00 3.287525847554206848e-03
1.231999993324279785e-01 2.225517511367797852e+00 6.827394478023052216e-03 1.209575176239013672e+00 3.558890894055366516e-03 1.113327145576477051e+00 3.205065848305821419e-03
1.319999992847442627e-01 2.228660345077514648e+00 6.794182583689689636e-03 1.213533878326416016e+00 3.640423528850078583e-03 1.110799670219421387e+00 3.204057458788156509e-03
1.407999992370605469e-01 2.220293283462524414e+00 6.578949745744466782e-03 1.210452437400817871e+00 3.521536011248826981e-03 1.109051823616027832e+00 3.072297200560569763e-03
1.583999991416931152e-01 2.217358112335205078e+00 6.350650452077388763e-03 1.209499359130859375e+00 3.431565593928098679e-03 1.109095692634582520e+00 3.037672257050871849e-03
1.759999990463256836e-01 2.214546918869018555e+00 6.350278388708829880e-03 1.208919882774353027e+00 3.420021152123808861e-03 1.106405019760131836e+00 2.951517235487699509e-03
1.935999989509582520e-01 2.211184263229370117e+00 6.335576530545949936e-03 1.207182765007019043e+00 3.364885225892066956e-03 1.105522871017456055e+00 2.938179532065987587e-03
2.111999988555908203e-01 2.205406665802001953e+00 6.247976329177618027e-03 1.206238150596618652e+00 3.397989785298705101e-03 1.105108261108398438e+00 2.819867804646492004e-03
2.287999987602233887e-01 2.202053070068359375e+00 6.286027841269969940e-03 1.205617666244506836e+00 3.350961953401565552e-03 1.105993509292602539e+00 2.934150630608201027e-03
2.463999986648559570e-01 2.199501037597656250e+00 6.286387797445058823e-03 1.205835103988647461e+00 3.311142791062593460e-03 1.102726221084594727e+00 2.844929462298750877e-03
2.639999985694885254e-01 2.199305772781372070e+00 6.271182559430599213e-03 1.204570531845092773e+00 3.307390492409467697e-03 1.103404879570007324e+00 2.925936598330736160e-03
2.815999984741210938e-01 2.192779541015625000e+00 5.962661001831293106e-03 1.204107046127319336e+00 3.232734976336359978e-03 1.103146553039550781e+00 2.802973147481679916e-03
3.167999982833862305e-01 2.185042619705200195e+00 5.785518791526556015e-03 1.201918005943298340e+00 3.193014068529009819e-03 1.100200414657592773e+00 2.633875934407114983e-03
3.519999980926513672e-01 2.182430267333984375e+00 5.756331142038106918e-03 1.200416922569274902e+00 3.144885646179318428e-03 1.097250580787658691e+00 2.524127950891852379e-03
3.871999979019165039e-01 2.178507328033447266e+00 5.740203894674777985e-03 1.197903871536254883e+00 3.087803488597273827e-03 1.096073985099792480e+00 2.577583305537700653e-03
4.223999977111816406e-01 2.170892238616943359e+00 5.678163841366767883e-03 1.198251247406005859e+00 3.093999577686190605e-03 1.097343921661376953e+00 2.617239719256758690e-03
4.575999975204467773e-01 2.169439315795898438e+00 5.635744892060756683e-03 1.198371767997741699e+00 3.117327345535159111e-03 1.096575140953063965e+00 2.618477446958422661e-03
4.927999973297119141e-01 2.168831586837768555e+00 5.641541443765163422e-03 1.197068333625793457e+00 3.078567096963524818e-03 1.093998074531555176e+00 2.466248814016580582e-03
5.279999971389770508e-01 2.163944721221923828e+00 5.650730337947607040e-03 1.194820046424865723e+00 3.027851460501551628e-03 1.093287467956542969e+00 2.479346236214041710e-03
5.631999969482421875e-01 2.164106369018554688e+00 5.293659400194883347e-03 1.195161700248718262e+00 2.982354490086436272e-03 1.090552926063537598e+00 2.232265193015336990e-03
6.335999965667724609e-01 2.158025264739990234e+00 4.924426786601543427e-03 1.193360805511474609e+00 2.860164735466241837e-03 1.087984323501586914e+00 2.155347028747200966e-03
7.039999961853027344e-01 2.152217864990234375e+00 4.901662003248929977e-03 1.192461252212524414e+00 2.838543383404612541e-03 1.086742401123046875e+00 2.179303439334034920e-03
7.743999958038330078e-01 2.148853540420532227e+00 4.868174903094768524e-03 1.191408157348632812e+00 2.850962802767753601e-03 1.085511445999145508e+00 2.124847378581762314e-03
8.447999954223632812e-01 2.145031452178955078e+00 4.882919136434793472e-03 1.190661311149597168e+00 2.848215634003281593e-03 1.086131215095520020e+00 2.111392794176936150e-03
9.151999950408935547e-01 2.143680334091186523e+00 4.853452090173959732e-03 1.190391063690185547e+00 2.841865643858909607e-03 1.084732413291931152e+00 2.105416730046272278e-03
9.855999946594238281e-01 2.145140171051025391e+00 4.895956721156835556e-03 1.189215898513793945e+00 2.821873174980282784e-03 1.083660364151000977e+00 1.957320375367999077e-03
1.055999994277954102e+00 2.146102905273437500e+00 4.903753288090229034e-03 1.188322782516479492e+00 2.814982319250702858e-03 1.080672383308410645e+00 1.900566276162862778e-03
1.126399993896484375e+00 2.143987417221069336e+00 4.435676150023937225e-03 1.187119960784912109e+00 2.679095137864351273e-03 1.079826116561889648e+00 1.746591879054903984e-03
1.267199993133544922e+00 2.144871473312377930e+00 4.149937070906162262e-03 1.185716629028320312e+00 2.627721289172768593e-03 1.076878786087036133e+00 1.516859396360814571e-03
1.407999992370605469e+00 2.143488407135009766e+00 4.142384510487318039e-03 1.184740304946899414e+00 2.633104100823402405e-03 1.073288202285766602e+00 1.295891008339822292e-03
1.548799991607666016e+00 2.142540693283081055e+00 4.081195220351219177e-03 1.182598829269409180e+00 2.605219837278127670e-03 1.070874452590942383e+00 1.199366757646203041e-03
1.689599990844726562e+00 2.142402887344360352e+00 4.095039796084165573e-03 1.180689215660095215e+00 2.593164332211017609e-03 1.068691968917846680e+00 1.158891711384057999e-03
1.830399990081787109e+00 2.137965917587280273e+00 4.111894406378269196e-03 1.180536866188049316e+00 2.599465660750865936e-03 1.069189667701721191e+00 1.233337214216589928e-03
1.971199989318847656e+00 2.130824565887451172e+00 4.088384099304676056e-03 1.179753422737121582e+00 2.584452973678708076e-03 1.071189880371093750e+00 1.466272748075425625e-03
2.111999988555908203e+00 2.129644393920898438e+00 4.091736860573291779e-03 1.178383708000183105e+00 2.568351570516824722e-03 1.072449088096618652e+00 1.641202601604163647e-03
2.252799987792968750e+00 2.127115488052368164e+00 3.753598313778638840e-03 1.177273631095886230e+00 2.515795640647411346e-03 1.073378920555114746e+00 1.690323580987751484e-03
2.534399986267089844e+00 2.128574132919311523e+00 3.461032873019576073e-03 1.175053000450134277e+00 2.462678588926792145e-03 1.070730209350585938e+00 1.491005299612879753e-03
2.815999984741210938e+00 2.128513097763061523e+00 3.485905239358544350e-03 1.172223567962646484e+00 2.432876033708453178e-03 1.071552395820617676e+00 1.547193038277328014e-03
3.097599983215332031e+00 2.122704029083251953e+00 3.466324182227253914e-03 1.169066309928894043e+00 2.349274465814232826e-03 1.072645425796508789e+00 1.654810970649123192e-03
3.379199981689453125e+00 2.115731716156005859e+00 3.372829640284180641e-03 1.166337251663208008e+00 2.318133134394884109e-03 1.073070883750915527e+00 1.521495054475963116e-03
3.660799980163574219e+00 2.107050895690917969e+00 3.445198060944676399e-03 1.163439750671386719e+00 2.269891090691089630e-03 1.070501923561096191e+00 1.357621280476450920e-03
3.942399978637695312e+00 2.101900577545166016e+00 3.437033155933022499e-03 1.160378336906433105e+00 2.177363727241754532e-03 1.068298459053039551e+00 1.205897191539406776e-03
4.223999977111816406e+00 2.106459379196166992e+00 3.442145185545086861e-03 1.159080862998962402e+00 2.210821025073528290e-03 1.065848469734191895e+00 1.047946629114449024e-03
4.505599975585937500e+00 2.107712507247924805e+00 3.085183212533593178e-03 1.155999302864074707e+00 2.143867546692490578e-03 1.063900947570800781e+00 9.160729823634028435e-04
5.068799972534179688e+00 2.105679273605346680e+00 3.059065900743007660e-03 1.152418375015258789e+00 2.021393273025751114e-03 1.063060522079467773e+00 8.390067960135638714e-04
5.631999969482421875e+00 2.106630802154541016e+00 2.987091662362217903e-03 1.150046467781066895e+00 2.011934993788599968e-03 1.063558816909790039e+00 9.409792837686836720e-04
6.195199966430664062e+00 2.098527669906616211e+00 2.873233752325177193e-03 1.146179795265197754e+00 1.899370807223021984e-03 1.062826514244079590e+00 8.910289616324007511e-04
6.758399963378906250e+00 2.089754343032836914e+00 2.813945990055799484e-03 1.143149137496948242e+00 1.850195927545428276e-03 1.060989856719970703e+00 7.957948255352675915e-04
7.321599960327148438e+00 2.091723442077636719e+00 2.857172163203358650e-03 1.141195058822631836e+00 1.759372185915708542e-03 1.062066793441772461e+00 8.493544883094727993e-04
7.884799957275390625e+00 2.097995042800903320e+00 2.980084624141454697e-03 1.138948202133178711e+00 1.723441528156399727e-03 1.060119986534118652e+00 7.854952127672731876e-04
8.447999954223632812e+00 2.091121673583984375e+00 2.927625086158514023e-03 1.137020230293273926e+00 1.661323010921478271e-03 1.059793710708618164e+00 8.558223489671945572e-04
9.011199951171875000e+00 2.090137720108032227e+00 2.696536714211106300e-03 1.134429097175598145e+00 1.550049753859639168e-03 1.058720231056213379e+00 7.035179878585040569e-04
1.013759994506835938e+01 2.086117744445800781e+00 2.547415206208825111e-03 1.129263639450073242e+00 1.325891003943979740e-03 1.060115814208984375e+00 8.221472380682826042e-04
1.126399993896484375e+01 2.074703931808471680e+00 2.489601960405707359e-03 1.125262975692749023e+00 1.201235805638134480e-03 1.056759715080261230e+00 6.652651936747133732e-04
1.239039993286132812e+01 2.069914340972900391e+00 2.377645578235387802e-03 1.124611139297485352e+00 1.219030702486634254e-03 1.054525017738342285e+00 5.757240578532218933e-04
1.351679992675781250e+01 2.068821191787719727e+00 2.418796764686703682e-03 1.123532176017761230e+00 1.196654629893600941e-03 1.052990198135375977e+00 5.697839660570025444e-04
1.464319992065429688e+01 2.063074588775634766e+00 2.471640706062316895e-03 1.122662186622619629e+00 1.191015588119626045e-03 1.051302313804626465e+00 4.517364432103931904e-04
1.576959991455078125e+01 2.062423944473266602e+00 2.548831282183527946e-03 1.121361970901489258e+00 1.111991005018353462e-03 1.052627444267272949e+00 5.586308543570339680e-04
1.689599990844726562e+01 2.049334526062011719e+00 2.520001493394374847e-03 1.121794939041137695e+00 1.148584764450788498e-03 1.052694916725158691e+00 5.860731471329927444e-04
1.802239990234375000e+01 2.038454294204711914e+00 2.338284626603126526e-03 1.123334765434265137e+00 1.192613737657666206e-03 1.052468180656433105e+00 5.315645830705761909e-04
2.027519989013671875e+01 2.027076244354248047e+00 2.179689472541213036e-03 1.122548937797546387e+00 1.125488430261611938e-03 1.052474141120910645e+00 4.676559474319219589e-04
2.252799987792968750e+01 2.022689819335937500e+00 2.144142286852002144e-03 1.121991276741027832e+00 1.059317030012607574e-03 1.049550890922546387e+00 4.072378505952656269e-04
2.478079986572265625e+01 2.007866859436035156e+00 2.158529590815305710e-03 1.123823046684265137e+00 1.133478595875203609e-03 1.050546050071716309e+00 4.884739173576235771e-04
2.703359985351562500e+01 1.992727756500244141e+00 2.170676598325371742e-03 1.125808835029602051e+00 1.202696235850453377e-03 1.051298499107360840e+00 6.597623578272759914e-04
2.928639984130859375e+01 1.986277461051940918e+00 2.065804554149508476e-03 1.123710870742797852e+00 1.136855455115437508e-03 1.047866940498352051e+00 4.905352834612131119e-04
3.153919982910156250e+01 1.987315654754638672e+00 2.218100242316722870e-03 1.122648000717163086e+00 1.137098879553377628e-03 1.044357538223266602e+00 3.469800285529345274e-04
3.379199981689453125e+01 1.976355075836181641e+00 2.157429000362753868e-03 1.128329038619995117e+00 1.238208496943116188e-03 1.042561411857604980e+00 2.711025299504399300e-04
3.604479980468750000e+01 1.963881254196166992e+00 1.924164476804435253e-03 1.129332780838012695e+00 1.124619622714817524e-03 1.043967962265014648e+00 3.429896314628422260e-04
4.055039978027343750e+01 1.960423827171325684e+00 1.824407605454325676e-03 1.124371528625488281e+00 9.957554284483194351e-04 1.041439414024353027e+00 2.280130720464512706e-04
4.505599975585937500e+01 1.955744862556457520e+00 1.875452231615781784e-03 1.123275399208068848e+00 9.299647645093500614e-04 1.041420340538024902e+00 2.334314194740727544e-04
4.956159973144531250e+01 1.954370141029357910e+00 1.908511505462229252e-03 1.125666141510009766e+00 9.005877072922885418e-04 1.042904496192932129e+00 2.915700897574424744e-04
5.406719970703125000e+01 1.941652297973632812e+00 1.821525744162499905e-03 1.125128269195556641e+00 9.156127343885600567e-04 1.044207692146301270e+00 2.724560326896607876e-04
5.857279968261718750e+01 1.934711933135986328e+00 1.670877099968492985e-03 1.129768610000610352e+00 9.655267931520938873e-04 1.045375227928161621e+00 3.228957066312432289e-04
6.307839965820312500e+01 1.946906685829162598e+00 1.785545842722058296e-03 1.128461360931396484e+00 8.548187906853854656e-04 1.046457171440124512e+00 4.327022470533847809e-04
6.758399963378906250e+01 1.960062384605407715e+00 1.860374002717435360e-03 1.129505753517150879e+00 9.236294426955282688e-04 1.049908995628356934e+00 4.403413040563464165e-04
7.208959960937500000e+01 1.978781342506408691e+00 1.837191171944141388e-03 1.146940708160400391e+00 1.428215182386338711e-03 1.052069544792175293e+00 3.406573086977005005e-04
8.110079956054687500e+01 2.013626337051391602e+00 1.844821148552000523e-03 1.140767693519592285e+00 1.548185362480580807e-03 1.060570359230041504e+00 5.333548760972917080e-04
9.011199951171875000e+01 2.055450439453125000e+00 1.909291138872504234e-03 1.113332867622375488e+00 6.339909741654992104e-04 1.063515782356262207e+00 5.200863233767449856e-04
9.912319946289062500e+01 2.069212675094604492e+00 1.696169725619256496e-03 1.115458488464355469e+00 7.343854522332549095e-04 1.064475059509277344e+00 7.311250665225088596e-04
1.081343994140625000e+02 2.034004926681518555e+00 1.607842510566115379e-03 1.111464500427246094e+00 8.300906629301607609e-04 1.053054213523864746e+00 4.962359089404344559e-04
1.171455993652343750e+02 2.008717775344848633e+00 1.760534476488828659e-03 1.099607586860656738e+00 7.123076356947422028e-04 1.042486906051635742e+00 2.308441762579604983e-04
1.261567993164062500e+02 1.985924839973449707e+00 1.999550033360719681e-03 1.091616392135620117e+00 6.573837599717080593e-04 1.041626811027526855e+00 2.681423793546855450e-04
1.351679992675781250e+02 1.968929290771484375e+00 1.675845007412135601e-03 1.090522527694702148e+00 7.340779411606490612e-04 1.044493079185485840e+00 3.526097862049937248e-04
1.441791992187500000e+02 1.962901592254638672e+00 1.882717246189713478e-03 1.075597763061523438e+00 4.485810059122741222e-04 1.047436356544494629e+00 4.393859999254345894e-04
