t,Q,dQ,tau,beta,c,y0,dtau,dbeta,dc,dy0
24.9997,1.08,0.04,23.46446122277594,1.3369531428144394,0.01641653088497828,1.0035,1.2992878498505864,0.17092553841382174,0.0007385178255873115,0.0
124.99960000000002,1.08,0.04,54.92058771529125,1.6668928704697061,0.014825967371555443,1.0035,2.430262281423653,0.18611985460265726,0.0005820081825406755,0.0
349.99965000000003,1.08,0.04,97.67097372292366,1.136879146257847,0.015277360715006481,1.0035,1.356497951342495,0.02677944079576872,0.0001609069579822993,0.0
749.9992500000001,1.08,0.04,149.54614044804867,1.1138003992166556,0.01492948030567014,1.0035,1.375065238993292,0.016465663302897306,0.00010262211539878378,0.0
